Ion,A,Q_low,m_ion_in_u,Z,LEIR_gamma_inj,LEIR_gamma_extr,PS_gamma_inj,PS_gamma_extr,SPS_gamma_inj,SPS_gamma_extr,LEIR_Ekin_per_u_inj,LEIR_Ekin_per_u_extr,PS_Ekin_per_u_inj,PS_Ekin_per_u_extr,SPS_Ekin_per_u_inj,SPS_Ekin_per_u_extr,p_LEIR_extr_proton_equiv,p_PS_inj_proton_equiv,p_PS_extr_proton_equiv,p_SPS_inj_proton_equiv,p_SPS_extr_proton_equiv,LEIR_Brho,PS_Brho_inj,PS_Brho_extr,SPS_Brho_inj,SPS_Brho_extr,PS_B_field_is_too_low
3Ne20,20.0,3.0,19.9924401762,10.0,1.0045114567337323,1.0510656633442752,1.0510656633442752,4.304422511821871,4.304422511821871,241.64082954044798,0.004200000000000001,0.04754025112162018,0.04754025112162018,3.076295611100843,3.076886605852707,224.0707847090839,2.0086094686000004,2.0086094686000004,25.984123725460293,7.796734679904027,450.0,6.7,6.700000000000001,86.67370719999998,26.007107490022403,1501.0384283916842,False
4Ne20,20.0,4.0,19.9924401762,10.0,1.00451133292183,1.0891246473697402,1.0891246473697402,5.670914658377161,5.670914658377161,241.64082954044798,0.004200000000000001,0.08297404014267866,0.08297404014267866,4.348568794436535,4.349284844182327,224.0707847090839,2.0086094686000004,2.0086094686000004,25.984123725460293,10.395360942946418,450.0,6.7,6.700000000000001,86.67370719999998,34.675191671921304,1501.0384283916842,False
5Ne20,20.0,5.0,19.9924401762,10.0,1.0045112091167232,1.136182119973073,1.136182119973073,7.048665971962276,7.048665971962276,241.64082954044798,0.004200000000000001,0.12678749512333662,0.1267874951233368,5.631394250394219,5.6321669658843625,224.0707847090839,2.0086094686,2.0086094686000013,25.98412372546029,12.9938445770996,450.0,6.7,6.700000000000004,86.67370719999998,43.34280009505642,1501.0384283916842,False
6Ne20,20.0,6.0,19.9924401762,10.0,1.0045110853184116,1.1911704892958448,1.1911704892958448,8.43212125391486,8.43212125391486,241.64082954044798,0.004200000000000001,0.17798733527949753,0.17798733527949753,6.919600730902016,6.920360292133422,224.0707847090839,2.0086094686000004,2.0086094686000004,25.984123725460293,15.592185594105805,450.0,6.7,6.7,86.67370719999998,52.009932798595635,1501.0384283916842,False
7Ne20,20.0,7.0,19.9924401762,10.0,1.0045109615268943,1.2530445490087843,1.2530445490087843,9.818837133426882,9.818837133426882,241.64082954044798,0.004200000000000001,0.2356010131100756,0.2356010131100756,8.210913735256955,8.211589697734265,224.0707847090839,2.0086094686,2.0086094686000004,25.984123725460293,18.19038400570597,450.0,6.7,6.7,86.67370719999998,60.67658982170247,1501.0384283916842,False
8Ne20,20.0,8.0,19.9924401762,10.0,1.004510837742171,1.3208355317355365,1.3208355317355365,11.20757478435233,11.20757478435233,241.64082954044798,0.004200000000000001,0.2987270459080391,0.2987270459080391,9.5041800536247,9.504701659624386,224.0707847090839,2.0086094686000004,2.0086094686,25.984123725460293,20.78843982363975,450.0,6.7,6.699999999999999,86.67370719999998,69.34277120353624,1501.0384283916842,False
3O16,16.0,3.0,15.99491461957,8.0,1.0045110923606237,1.0787160413274102,1.0787160413274102,5.3275847492914785,5.3275847492914785,241.62628928486978,0.004200000000000001,0.07328765344308055,0.07328765344308055,4.029147375849996,4.029838435619659,224.0707289070335,2.0086094686000004,2.0086094686000004,25.984123725460293,9.74571764851364,450.0,6.7,6.7,86.67370719999998,32.50821489483114,1501.0384283916842,False
4O16,16.0,4.0,15.99491461957,8.0,1.0045109376218058,1.1361667111653166,1.1361667111653166,7.048250305430926,7.048250305430926,241.62628928486978,0.004200000000000001,0.12678077926189615,0.12678077926189601,5.631346166263635,5.632118828652488,224.0707289070335,2.0086094686000004,2.008609468599999,25.984123725460293,12.993844469811759,450.0,6.7,6.6999999999999975,86.67370719999998,43.34279973718271,1501.0384283916842,False
5O16,16.0,5.0,15.99491461957,8.0,1.0045107828936028,1.206010236209608,1.206010236209608,8.778034826015787,8.778034826015787,241.62628928486978,0.004200000000000001,0.1918165898224498,0.1918165898224498,7.242145552071448,7.242890783501914,224.0707289070335,2.0086094686,2.0086094686,25.98412372546029,16.241748465228607,450.0,6.7,6.7,86.67370719999998,54.176641312399546,1501.0384283916842,False
6O16,16.0,6.0,15.99491461957,8.0,1.0045106281760143,1.2862264580373166,1.2862264580373166,10.512378261674243,10.512378261674243,241.62628928486978,0.004200000000000001,0.2665152339865377,0.2665152339865377,8.857300389218533,8.857907991131498,224.0707289070335,2.0086094686000004,2.0086094686000004,25.984123725460293,19.489429657692636,450.0,6.7,6.700000000000001,86.67370719999998,65.00973969696274,1501.0384283916842,False
