Ion,A,Q_low,m_ion_in_u,Z,LEIR_gamma_inj,LEIR_gamma_extr,PS_gamma_inj,PS_gamma_extr,SPS_gamma_inj,SPS_gamma_extr,LEIR_Ekin_per_u_inj,LEIR_Ekin_per_u_extr,PS_Ekin_per_u_inj,PS_Ekin_per_u_extr,SPS_Ekin_per_u_inj,SPS_Ekin_per_u_extr,p_LEIR_extr_proton_equiv,p_PS_inj_proton_equiv,p_PS_extr_proton_equiv,p_SPS_inj_proton_equiv,p_SPS_extr_proton_equiv,LEIR_Brho,PS_Brho_inj,PS_Brho_extr,SPS_Brho_inj,SPS_Brho_extr,PS_B_field_is_too_low
8Ne20,20.0,8.0,19.9924401762,10.0,1.004510837742171,1.1756584235969434,1.1756584235969434,11.20757478435233,11.20757478435233,241.64082954044798,0.004200000000000001,0.1635539607665148,0.163553960766515,9.5041800536247,9.504701659624386,224.0707847090839,1.4390037984,1.4390037984000006,25.984123725460293,20.78843982363975,450.0,4.8,4.800000000000002,86.67370719999998,69.34277120353624,1501.0384283916842,False
3O16,16.0,3.0,15.99491461957,8.0,1.0045110923606237,1.0411450332262797,1.0411450332262797,5.3275847492914785,5.3275847492914785,241.62628928486978,0.004200000000000001,0.03830760395393002,0.03830760395393014,4.029147375849996,4.029838435619659,224.0707289070335,1.4390037984,1.439003798400002,25.984123725460293,9.74571764851364,450.0,4.8,4.800000000000006,86.67370719999998,32.50821489483114,1501.0384283916842,False
4O16,16.0,4.0,15.99491461957,8.0,1.0045109376218058,1.0720507606284044,1.0720507606284044,7.048250305430926,7.048250305430926,241.62628928486978,0.004200000000000001,0.06708432259769642,0.06708432259769642,5.631346166263635,5.632118828652488,224.0707289070335,1.4390037984,1.4390037984,25.984123725460293,12.993844469811759,450.0,4.8,4.8,86.67370719999998,43.34279973718271,1501.0384283916842,False
5O16,16.0,5.0,15.99491461957,8.0,1.0045107828936028,1.1105197205657262,1.1105197205657262,8.778034826015787,8.778034826015787,241.62628928486978,0.004200000000000001,0.10290515800136232,0.10290515800136232,7.242145552071448,7.242890783501914,224.0707289070335,1.4390037984000001,1.4390037984000004,25.98412372546029,16.241748465228607,450.0,4.8,4.800000000000002,86.67370719999998,54.176641312399546,1501.0384283916842,False
6O16,16.0,6.0,15.99491461957,8.0,1.0045106281760143,1.155795306542865,1.155795306542865,10.512378261674243,10.512378261674243,241.62628928486978,0.004200000000000001,0.14506633265839697,0.14506633265839697,8.857300389218533,8.857907991131498,224.0707289070335,1.4390037984,1.4390037983999997,25.984123725460293,19.489429657692636,450.0,4.8,4.799999999999999,86.67370719999998,65.00973969696274,1501.0384283916842,False
8O16,16.0,8.0,15.99491461957,8.0,1.0045103187726754,1.2637276188006326,1.2637276188006326,13.987777121284553,13.987777121284553,241.62628928486978,0.004200000000000001,0.2455826416689446,0.2455826416689446,12.09419259673266,12.09419259673266,224.0707289070335,1.4390037984,1.4390037983999997,25.984123725460293,25.984123725460293,450.0,4.8,4.799999999999999,86.67370719999998,86.67370719999998,1501.0384283916842,False
3C12,12.0,3.0,12.0,6.0,1.0045095036855296,1.0720064990828901,1.0720064990828901,7.04605491608547,7.04605491608547,241.5494930003018,0.004200000000000001,0.06706443042026711,0.06706443042026726,5.631092115312622,5.631864497241062,224.07043406990218,1.4390037984,1.4390037984000015,25.984123725460293,12.993843903156845,449.99999999999994,4.8,4.800000000000004,86.67370719999998,43.34279784702537,1501.0384283916842,False
4C12,12.0,4.0,12.0,6.0,1.0045092975147527,1.124818438268061,1.124818438268061,9.352831233002098,9.352831233002098,241.5494930003018,0.004200000000000001,0.11625700877149106,0.11625700877149121,7.779901650719432,7.780613032051031,224.07043406990218,1.4390037984,1.4390037984000006,25.984123725460293,17.324333113820895,449.99999999999994,4.8,4.800000000000002,86.67370719999998,57.7877550002305,1501.0384283916842,False
5C12,12.0,5.0,12.0,6.0,1.0045090913628267,1.189269911129313,1.189269911129313,11.66642789180678,11.66642789180678,241.5494930003018,0.004200000000000001,0.17629574625535804,0.17629574625535824,9.93526046398513,9.93571467510621,224.07043406990218,1.4390037984000001,1.4390037984000001,25.98412372546029,21.65442636982097,449.99999999999994,4.8,4.800000000000001,86.67370719999998,72.23139139084336,1501.0384283916842,False
6C12,12.0,6.0,12.0,6.0,1.0045088852297492,1.2635774822109267,1.2635774822109267,13.98335402430557,13.98335402430557,241.5494930003018,0.004200000000000001,0.24552087021019062,0.24552087021019062,12.09391770327161,12.09391770327161,224.07043406990218,1.4390037984,1.4390037984,25.984123725460293,25.984123725460293,449.99999999999994,4.8,4.8,86.67370719999998,86.67370719999998,1501.0384283916842,False
1B11,11.0,1.0,11.00930536,5.0,1.0045059723069354,1.009800854447548,1.009800854447548,2.7244404505577555,2.7244404505577555,219.40524314134913,0.004200000000000001,0.009135339916835612,0.009135339916835612,1.6073445194492537,1.6076649511800072,203.61529703082934,1.4390037984,1.4390037983999964,25.984123725460293,5.197860756679707,450.0,4.8,4.799999999999987,86.67370719999998,17.338197202678483,1501.0384283916842,False
2B11,11.0,2.0,11.00930536,5.0,1.0045057477464052,1.03864489093897,1.03864489093897,5.166018053033073,5.166018053033073,219.40524314134913,0.004200000000000001,0.03602255409730027,0.03602255409730027,3.8833234365368687,3.8839040267689007,203.61529703082934,1.4390037984,1.4390037984000015,25.984123725460293,10.395203430119272,450.0,4.8,4.800000000000004,86.67370719999998,34.674666265684614,1501.0384283916842,False
3B11,11.0,3.0,11.00930536,5.0,1.0045055232082567,1.0850090112463895,1.0850090112463895,7.667571995277152,7.667571995277152,219.40524314134913,0.004200000000000001,0.07924448076985585,0.07924448076985585,6.215438493102236,6.216057969881988,203.61529703082934,1.4390037984,1.4390037984000008,25.984123725460293,15.592028097772733,450.0,4.8,4.800000000000003,86.67370719999998,52.00940744737726,1501.0384283916842,False
4B11,11.0,4.0,11.00930536,5.0,1.004505298692486,1.1467650270194116,1.1467650270194116,10.184816654612645,10.184816654612645,219.40524314134913,0.004200000000000001,0.13681958856791931,0.13681958856791915,8.562413411947682,8.562840087553722,203.61529703082934,1.4390037984,1.4390037983999993,25.984123725460293,20.788334837078683,450.0,4.8,4.799999999999997,86.67370719999998,69.34242100606373,1501.0384283916842,False
5B11,11.0,5.0,11.00930536,5.0,1.0045050741990902,1.221575972928239,1.221575972928239,12.70828056079458,12.70828056079458,219.40524314134913,0.004200000000000001,0.2065713116304616,0.2065713116304616,10.91542029768758,10.91542029768758,203.61529703082934,1.4390037984000001,1.4390037984000006,25.98412372546029,25.98412372546029,450.0,4.8,4.800000000000002,86.67370719999998,86.67370719999998,1501.0384283916842,False
1B10,10.0,1.0,10.01293695,5.0,1.0045040466988664,1.0118369087015329,1.0118369087015329,2.9605195525666836,2.9605195525666836,241.2374107275125,0.004200000000000001,0.011037855482037926,0.011037855482037926,1.8281742333738122,1.8285749627469385,224.06923399277883,1.4390037984,1.4390037983999941,25.984123725460293,5.197963870829821,450.0,4.8,4.79999999999998,86.67370719999998,17.33854115446033,1501.0384283916842,False
2B10,10.0,2.0,10.01293695,5.0,1.0045037998945856,1.0465396696930187,1.0465396696930187,5.661740049212571,5.661740049212571,241.2374107275125,0.004200000000000001,0.043400376856367114,0.043400376856367114,4.347286439220144,4.348001082501242,224.06923399277883,1.4390037984,1.4390037984000021,25.984123725460293,10.395358085161257,450.0,4.8,4.800000000000007,86.67370719999998,34.67518213937609,1501.0384283916842,False
3B10,10.0,3.0,10.01293695,5.0,1.004503553117351,1.1019430097105762,1.1019430097105762,8.418240243692747,8.418240243692747,241.2374107275125,0.004200000000000001,0.09507174216172487,0.09507174216172487,6.918228388041389,6.918986530636461,224.06923399277883,1.4390037984,1.4390037983999997,25.984123725460293,15.592182736634069,450.0,4.8,4.799999999999999,86.67370719999998,52.009923267095886,1501.0384283916842,False
4B10,10.0,4.0,10.01293695,5.0,1.0045033063671582,1.1751160068443878,1.1751160068443878,11.189011513777398,11.189011513777398,241.2374107275125,0.004200000000000001,0.16332160612260269,0.16332160612260285,9.502761941748492,9.503282599167,224.06923399277883,1.4390037984,1.4390037984000001,25.984123725460293,20.788437918867505,450.0,4.8,4.800000000000001,86.67370719999998,69.34276484989994,1501.0384283916842,False
5B10,10.0,5.0,10.01293695,5.0,1.004503059644003,1.2629676696439767,1.2629676696439767,13.965379658793703,13.965379658793703,241.2374107275125,0.004200000000000001,0.24526972765630115,0.24526972765630115,12.092798868310304,12.092798868310304,224.06923399277883,1.4390037984000001,1.4390037984000001,25.98412372546029,25.984123725460293,450.0,4.8,4.8,86.67370719999998,86.67370719999998,1501.0384283916842,False
1Li6,6.0,1.0,6.0151228874,3.0,1.0044983697449816,1.0324646038097052,1.0324646038097052,4.744913936952471,4.744913936952471,240.94221312159775,0.004200000000000001,0.030311278025306226,0.030311278025306226,3.4965197231168976,3.4971576054801066,224.06809598854983,1.4390037984,1.4390037983999997,25.984123725460293,8.662954700112001,449.99999999999994,4.8,4.799999999999999,86.67370719999998,28.896506462854383,1501.0384283916842,False
2Li6,6.0,2.0,6.0151228874,3.0,1.0044979594557175,1.1242261733791516,1.1242261733791516,9.329583890728278,9.329583890728278,240.94221312159775,0.004200000000000001,0.11599702783652528,0.11599702783652528,7.777805177098325,7.778514578535342,224.06809598854983,1.4390037984,1.4390037983999993,25.984123725460293,17.324329131144708,449.99999999999994,4.8,4.799999999999997,86.67370719999998,57.78774171545272,1501.0384283916842,False
3Li6,6.0,3.0,6.0151228874,3.0,1.0044975492412904,1.262391304887186,1.262391304887186,13.948377874319174,13.948377874319174,240.94221312159775,0.004200000000000001,0.24503199885143806,0.24503199885143806,12.091738000968737,12.091738000968737,224.06809598854983,1.4390037984,1.4390037984,25.984123725460293,25.984123725460293,449.99999999999994,4.8,4.8,86.67370719999998,86.67370719999998,1501.0384283916842,False
1Li7,7.0,1.0,7.0160034366,3.0,1.0044993041051324,1.0239616999457277,1.0239616999457277,4.100356579734013,4.100356579734013,206.570811061909,0.004200000000000001,0.02236771229960973,0.02236771229960973,2.8941136963889376,2.8945663475194725,191.92577899640665,1.4390037984,1.4390037984000008,25.984123725460293,8.662729249297131,449.99999999999994,4.8,4.8000000000000025,86.67370719999998,28.895754439883643,1501.0384283916842,False
2Li7,7.0,2.0,7.0160034366,3.0,1.0044989522779328,1.0926847278693015,1.0926847278693015,8.015098543507687,8.015098543507687,206.570811061909,0.004200000000000001,0.08652589158601502,0.08652589158601502,6.548950080499735,6.549462181641147,191.92577899640665,1.4390037984,1.4390037984000001,25.984123725460293,17.32410371852058,449.99999999999994,4.8,4.800000000000001,86.67370719999998,57.78698981987257,1501.0384283916842,False
3Li7,7.0,3.0,7.0160034366,3.0,1.0044986005057517,1.198474682562704,1.198474682562704,11.969620272646166,11.969620272646166,206.570811061909,0.004200000000000001,0.1853006653285991,0.18530066532859926,10.241497347054535,10.241497347054535,191.92577899640665,1.4390037984,1.4390037984000004,25.984123725460293,25.984123725460293,449.99999999999994,4.8,4.800000000000001,86.67370719999998,86.67370719999998,1501.0384283916842,False
1He4,4.0,1.0,4.00260325413,2.0,1.0045065703462703,1.0719159933685654,1.0719159933685654,7.0415639501807785,7.0415639501807785,241.3923942586803,0.004200000000000001,0.06702373400161171,0.0670237340016116,5.630571951852337,5.631343760061063,224.06983035150216,1.4390037984,1.439003798399999,25.984123725460293,12.993842743976256,450.0,4.8,4.799999999999996,86.67370719999998,43.34279398041513,1501.0384283916842,False
2He4,4.0,2.0,4.00260325413,2.0,1.0045059526947586,1.2632704476046093,1.2632704476046093,13.974305913996298,13.974305913996298,241.3923942586803,0.004200000000000001,0.24539447145673884,0.24539447145673884,12.093354841956144,12.093354841956142,224.06983035150216,1.4390037984,1.4390037984,25.984123725460293,25.98412372546029,450.0,4.8,4.8,86.67370719999998,86.67370719999997,1501.0384283916842,False
